message,intention,equipe
Do you support top ups?,top_up_reverted,rechargement
Why did my top-up not go through?,top_up_reverted,rechargement
I thought crypto top up with something you offered and it does not appear that it's working even though the money has disappeared out of my account. Can you tell me what's going on?,top_up_reverted,rechargement
The app reversed a top off I had.  What should I do?,top_up_reverted,rechargement
Why have my top ups been canceled?,top_up_reverted,rechargement
"What did you do with my money??? I just topped up, I saw the money was there, but now it's gone!! What did you do with it?",top_up_reverted,rechargement
I want to know why my top-up was reverted,top_up_reverted,rechargement
I am unable to use my top-up on the app. Could you explain this to me?,top_up_reverted,rechargement
"So, I was under the impression that you have an offer for crypto top up. This doesn't seem to be working. Now, the money has just disappeared from my account. What is the deal?",top_up_reverted,rechargement
My money disappeared! Please help??,top_up_reverted,rechargement
It appears my top-ups have been canceled.,top_up_reverted,rechargement
"I attempted to complete a topup, and I thought all was well, but now the money is gone again. Has there been a glitch?",top_up_reverted,rechargement
"My money has gone missing. I had recently added money in, and saw it was there and went through. Now it's missing. What is happening?",top_up_reverted,rechargement
"I tried to add a topup to my account but the money isn't there, anymore. Did I do something wrong?",top_up_reverted,rechargement
Why has my top up been returned?,top_up_reverted,rechargement
"Hello,  I have recharged topup but account is not credited. Please help me in this, i guess there is some defect in system.",top_up_reverted,rechargement
Reverted top up,top_up_reverted,rechargement
"Hae, I already completed my 3D secure authentication when I tried the crypto top up but it's still not working for me. I also don't understand what happened to the money in my account",top_up_reverted,rechargement
Can you tell me why my top-up was canceled?,top_up_reverted,rechargement
Why is my last cheque deposit taking so long?,balance_not_updated_after_cheque_or_cash_deposit,rechargement
"I tried using a check to update my balance, but it isn't work? Is something wrong?",balance_not_updated_after_cheque_or_cash_deposit,rechargement
I put some cash into my account but it's not displaying that on my balance.,balance_not_updated_after_cheque_or_cash_deposit,rechargement
"Hi, I want to inquire about my balance. Some cash was deposited and it hasn't updated yet.",balance_not_updated_after_cheque_or_cash_deposit,rechargement
I deposited a check yesterday and im not seeing it posted yet in my account. why is that? can you look into it?,balance_not_updated_after_cheque_or_cash_deposit,rechargement
"I made a deposit a couple of days back it's, as of yet, not gone in! It would be ideal if you assist me with this",balance_not_updated_after_cheque_or_cash_deposit,rechargement
"my balance has not changed, despite depositing a cheque",balance_not_updated_after_cheque_or_cash_deposit,rechargement
Why is my money not in my account. I have already sent it out.,balance_not_updated_after_cheque_or_cash_deposit,rechargement
I placed a cash deposit in my account but I can't see it yet.,balance_not_updated_after_cheque_or_cash_deposit,rechargement
I'm not seeing my cash deposit showing up in my account.,balance_not_updated_after_cheque_or_cash_deposit,rechargement
Last week I put a cash deposit into my account and it is still isn't there.,balance_not_updated_after_cheque_or_cash_deposit,rechargement
"I put some money in my account the other day and it's not gone in yet, can you help with this?",balance_not_updated_after_cheque_or_cash_deposit,rechargement
I did a cash deposit to my account but it doesn't show up,balance_not_updated_after_cheque_or_cash_deposit,rechargement
"I deposited money in the form of a cheque, but my balance has not increased.",balance_not_updated_after_cheque_or_cash_deposit,rechargement
Why is my deposit still pending?,balance_not_updated_after_cheque_or_cash_deposit,rechargement
I just deposited cash to my account and can't find it!,balance_not_updated_after_cheque_or_cash_deposit,rechargement
Online banking is not showing my cheque or cash deposit so the balance is incorrect.,balance_not_updated_after_cheque_or_cash_deposit,rechargement
What happens if I deposit a cheque accidentally?,balance_not_updated_after_cheque_or_cash_deposit,rechargement
Why isn't my cheque deposit showing on my account?  I though it would be faster and would like to to look into it and help.,balance_not_updated_after_cheque_or_cash_deposit,rechargement
When will my deposit from this morning show up?,balance_not_updated_after_cheque_or_cash_deposit,rechargement
My balance doesn't show my deposit.,balance_not_updated_after_cheque_or_cash_deposit,rechargement
My account balance doesn't reflect an update I made by cheque yesterday. Is something wrong or is the system slow?,balance_not_updated_after_cheque_or_cash_deposit,rechargement
Why isn't my cash deposit showing up in my account?,balance_not_updated_after_cheque_or_cash_deposit,rechargement
I've already sent the money out and still have not received money in my account.,balance_not_updated_after_cheque_or_cash_deposit,rechargement
I placed a cheque but the funds aren't there,balance_not_updated_after_cheque_or_cash_deposit,rechargement
"I am worried about the amount of my cheque, which should be credited to my account few days before. As i have already sent you the cheque.",balance_not_updated_after_cheque_or_cash_deposit,rechargement
I need my account checked because it appears there is a problem. I attempted to update my balance yesterday using cheque but it doesn't seem to have worked.  Should this not be faster than this?,balance_not_updated_after_cheque_or_cash_deposit,rechargement
